"v1","v2","n_tokens","jsd","pillai","bhatt_dist","overlap_kde","bhatt_affinity"
"ɛ","iː",1000,0.943742806450571,0.584285377590344,0.917725977843948,0.0206164925452305,0.399426313401252
"ɛ","ɪ",1000,0.814362214600305,0.256522325864482,0.269387426681249,0.0749267695023235,0.763847263503994
"ɛ","o",1000,0.895440097837102,0.484229513790446,0.842884010217231,0.0495571554248933,0.430467259523267
"ɛ","ow",1000,0.906142284320521,0.517806622983558,0.792434610432682,0.028377547404651,0.452741203961527
"ɛ","ɔ",1000,0.867836054308032,0.390947492597228,0.543084494011149,0.0371916298909037,0.580953538195027
"ɛ","u",783,0.903242952555943,0.465366749625774,0.985132648609136,0.0238337769383726,0.373389694027919
"ɛ","uː",1000,0.879449090840735,0.575509754594031,1.14780668040334,0.0488794735959633,0.317332017181954
"ɛ","ʉː",1000,0.905784961878589,0.515648312752865,0.666051541094304,0.032194557498596,0.513733032184966
"ɛ","ʊ",1000,0.841947362975826,0.318828708702475,0.384396781510807,0.0452663082319448,0.680861220432878
"ɛː","ɚ",845,0.897594222927934,0.372656669497732,0.547809582486508,0.0391185254221811,0.578214956442756
"ɛː","ɝ",845,0.891827563231921,0.491587172274354,0.682005877944321,0.0437060738473867,0.505601799031734
"ɛː","i",845,0.896615516614914,0.404817686252762,0.539749141917323,0.0385702207444552,0.582894457820906
"ɛː","iː",845,0.930988078607203,0.506456039686511,0.731191309605108,0.0201552367120453,0.48133522911286
"ɛː","ɪ",845,0.881147895075973,0.188467650168037,0.206347784085459,0.053951578508043,0.813550087303153
"ɛː","o",845,0.912476555765818,0.459761433018305,0.82876024550236,0.0459477642215578,0.436590215625931
"ɛː","ow",845,0.945972880318751,0.544060523069585,0.88375288814784,0.0162725549536458,0.413229195094255
"ɛː","ɔ",845,0.890682820621363,0.37571549823077,0.559302862445075,0.0372272184161372,0.571607413975221
"ɛː","u",628,0.856586535931213,0.401423500631757,0.840252913856418,0.0375810885769402,0.431601351661851
"ɛː","uː",845,0.881727863586871,0.492515859895059,0.935989074103049,0.0468986151263388,0.392197760982417
"ɛː","ʉː",845,0.901308952762,0.421706772528858,0.502788665072327,0.0309226514727459,0.604841605045075
"ɛː","ʊ",845,0.899839402740423,0.239364251130512,0.311795463576321,0.0598057822509977,0.732131260424617
"ɚ","ɝ",1000,0.71857357370881,0.153386762474561,0.208403722913072,0.137818554400084,0.811879196303856
"ɚ","i",1000,0.913920681790317,0.547539401982559,0.88452856155616,0.0307945768971253,0.41290878847759
"ɚ","iː",1000,0.961109394988174,0.639182177050173,1.24225130796491,0.00906857798696831,0.288733457749941
"ɚ","ɪ",1000,0.874024348325878,0.40747902386327,0.562005673067005,0.0523911049107683,0.570064553354432
"ɚ","o",1000,0.902440172251894,0.575361341271901,0.996051449129359,0.0341569842328695,0.369334903451582
"ɚ","ow",1000,0.946845028738991,0.620575149053487,1.14978003891921,0.0143820010327265,0.316706424805525
"ɚ","ɔ",1000,0.919085864736549,0.526897123949857,0.799992312407097,0.0374385828150964,0.449332418388655
"ɚ","u",783,0.908685361696726,0.482820157054085,0.937004315518123,0.0245057274452964,0.391799787626268
"ɚ","uː",1000,0.896311705923442,0.556453090999671,0.949776258591813,0.03539974600528,0.386827563116584
"ɚ","ʉː",1000,0.897403661913999,0.512010617733117,0.699868999226875,0.041154297444115,0.496650361111315
"ɚ","ʊ",1000,0.852979866367379,0.317755494274594,0.448069837301434,0.0655253181461057,0.638860066210922
"ɝ","i",1000,0.968923052076275,0.699423231009733,1.43473803808019,0.0117157580298575,0.238177749343515
"ɝ","iː",1000,0.988400714932159,0.759391032344343,1.8928468439448,0.00375564262845374,0.150642342573921
"ɝ","ɪ",1000,0.927388176954982,0.584718300012762,0.892713483860826,0.0211606357464156,0.409542955456441
"ɝ","o",1000,0.913213878634996,0.642914894473366,1.27350670145943,0.0207273003413402,0.279848553790805
"ɝ","ow",1000,0.93751644248805,0.607440615814328,1.04351738444642,0.0141151224049836,0.352213629866132
"ɝ","ɔ",1000,0.930244605660078,0.592251195744934,0.976036441889001,0.0304915841212121,0.376801618129976
"ɝ","u",783,0.966745042187741,0.646446999123859,1.51449482048617,0.00829112702486797,0.219919255492664
"ɝ","uː",1000,0.973797238876407,0.712368593238979,1.65688443495635,0.0116495347345511,0.19073229423582
"ɝ","ʉː",1000,0.956222682798179,0.668118629654834,1.18416783603149,0.0204801804318883,0.306000716346308
"ɝ","ʊ",1000,0.888011522753209,0.513788529729235,0.727453017168278,0.0388571307521235,0.48313796844342
"i","iː",1000,0.743172772590763,0.0960004708449265,0.123601433648156,0.133449427303556,0.88373199653726
"i","ɪ",1000,0.832740134047273,0.155948251721195,0.223482042849611,0.0802471208193882,0.799729252597117
"i","o",1000,0.913513926941379,0.58580439239095,1.09809432863899,0.0238301561147876,0.33350603139786
"i","ow",1000,0.972907368227833,0.727254483777225,1.63585802575487,0.00821738930338468,0.194785168885881
"i","ɔ",1000,0.936427508197823,0.559064258878723,0.927361180696136,0.0210941241326759,0.39559624123927
"i","u",783,0.779017344808357,0.282030889957574,0.630953139030184,0.0997184055241568,0.532084408820263
"i","uː",1000,0.724300100337592,0.296693179988033,0.54727241105671,0.147527109269958,0.57852564043545
"i","ʉː",1000,0.752438833497111,0.111282615644315,0.184244564750398,0.127496693298278,0.831732366532271
"i","ʊ",1000,0.837996203507183,0.311104849522136,0.443297456214149,0.0728692134969706,0.641916236712968
"iː","ɪ",1000,0.879208268546898,0.316626800616889,0.381666599561904,0.0453013727444986,0.682722635291003
"iː","o",1000,0.947776527585764,0.672227882118514,1.49440115227931,0.0111350155029522,0.224382935714234
"iː","ow",1000,0.982604568063435,0.774341355625292,2.01428015401448,0.00460117465851007,0.133416408073256
"iː","ɔ",1000,0.970156192463315,0.654662930539458,1.28977971855187,0.0122103915708776,0.275331426815578
"iː","u",783,0.89085623616789,0.441780291193355,0.980510596944283,0.0509106796376068,0.37511951506638
"iː","uː",1000,0.854619856201401,0.435640150350168,0.826354554637706,0.0728743792740769,0.437641781082818
"iː","ʉː",1000,0.7918250145462,0.165774905617822,0.253572820406452,0.0840113272413443,0.776023232540325
"iː","ʊ",1000,0.910120258793597,0.429850924970584,0.579696723622646,0.0364813203989316,0.560068196265067
"ɪ","o",1000,0.879524426551147,0.509612767557678,0.895557741072851,0.031169089426095,0.408379764942419
"ɪ","ow",1000,0.945682855691512,0.647445201615422,1.20353939942002,0.0153337732961678,0.300130049651818
"ɪ","ɔ",1000,0.90853484691202,0.475144845955165,0.709419802983628,0.0244786188602025,0.491929530724198
"ɪ","u",783,0.851831954653892,0.28835849947492,0.681273279615558,0.0459572624268186,0.505972337776184
"ɪ","uː",1000,0.845606774358528,0.360266204172224,0.694405922184341,0.055477824505382,0.499371025129275
"ɪ","ʉː",1000,0.813703616314347,0.20856802976084,0.217179219929246,0.0714538401400906,0.80478572273917
"ɪ","ʊ",1000,0.847103222414747,0.137742801566613,0.2236804281015,0.0656888727750909,0.799570613844212
"o","ow",1000,0.767572001093244,0.250139223021244,0.373697658913432,0.119454193381228,0.688184946963235
"o","ɔ",1000,0.740300242378778,0.0990939823703973,0.164350136785221,0.11144933165564,0.848444898097202
"o","u",783,0.829118505829882,0.340250005089556,0.427203331540401,0.077419896479469,0.65233089929549
"o","uː",1000,0.836709021995777,0.477467548245925,0.609467437495323,0.0795420955815215,0.543640314441286
"o","ʉː",1000,0.907197770817909,0.518618318427863,0.82598298783759,0.0450689831428721,0.43780442445358
"o","ʊ",1000,0.77709509838466,0.338510529839609,0.61055283792402,0.0710341790979054,0.543050567124828
"ow","ɔ",1000,0.789494693294433,0.224949927070406,0.34028672548404,0.0835362320251233,0.711566269327349
"ow","u",783,0.947510440972964,0.583103553497981,1.07184450539415,0.0234478664276246,0.342376419491318
"ow","uː",1000,0.94049460948918,0.685940945494028,1.45092281841534,0.0246626084334362,0.234353922160841
"ow","ʉː",1000,0.963070616429966,0.66889770147196,1.26863679231135,0.0165315071392672,0.281214714662661
"ow","ʊ",1000,0.889410680908512,0.4875548475389,0.723596742026827,0.0650716185694213,0.48500467834121
"ɔ","u",783,0.862038277418588,0.337001665013469,0.506752099212441,0.0640547220784264,0.60244909957915
"ɔ","uː",1000,0.826288345252652,0.483585664544286,0.68966418136944,0.0427504746491282,0.501744535940265
"ɔ","ʉː",1000,0.924624752561389,0.530752936963609,0.760448374309047,0.0340040746934302,0.467456784401526
"ɔ","ʊ",1000,0.846313380502608,0.364996039351752,0.517746225631533,0.068771534894928,0.595861974210962
"u","uː",783,0.645142751929326,0.0447825138505623,0.157941819827746,0.198605943013477,0.853899460541015
"u","ʉː",783,0.767221767889343,0.211059837703211,0.497475265237179,0.0779894241600207,0.608063923481641
"u","ʊ",783,0.816841439421774,0.231007195720544,0.590056092274187,0.0727280129413637,0.554296192128498
"uː","ʉː",1000,0.747677187271113,0.188016039515537,0.405288645740794,0.139067349817794,0.66678431862518
"uː","ʊ",1000,0.797866970992818,0.296320528576212,0.629583993781419,0.109681491832217,0.532813408599954
"ʉː","ʊ",1000,0.832881774882921,0.196626241809134,0.226951131515691,0.0845375001741769,0.796959727552475
