"vowel","mfcc1","mfcc2","mfcc3","mfcc4","mfcc5","mfcc6","mfcc7","mfcc8","mfcc9","mfcc10","mfcc11","mfcc12","mfcc13"
"e",-89.52509657334,-7.33546685467375,-3.67000697130688,5.97244595390833,-0.211126657673335,-3.5932100435737,-4.97254098425311,-1.01136680254302,0.627900901562504,0.845737530717619,-2.16904674300341,2.9286567964957,0.663500539548448
"e",-66.6149769406233,0.150361369200485,-2.37734703557784,-0.0273502131451315,-1.43904881054667,-2.72999694084337,-6.26966237392605,-6.17244917495626,-1.97501473180684,1.29541615740225,-0.252140482947115,0.0536044156417987,-1.4312701009268
"e",-56.3779784549366,-1.00082322391395,-9.57214375482379,0.966778317114062,-2.90871304075686,-1.89618481460723,-7.41353209878295,0.17474812218436,-2.98915713546396,2.82529734441447,-2.92197495513261,-0.0201805108412777,-0.741498685934994
"e",-87.5403948290362,-1.60660628109673,0.299223945618204,1.69693100614737,1.80512564907868,-0.626335370050297,-2.64436396262529,-1.14398641037851,1.92212503968161,0.869666154817637,-0.245384052351811,0.674520532338333,-0.975267463688665
"e",-90.0858942875327,3.30715463693529,-8.52527715613724,4.70498274915863,1.02217453976738,-3.44602633787204,-5.90009922538867,-3.18742583159116,-4.7130805790205,3.28335310013827,-1.19910135554912,-0.534063971337124,0.716371379376708
"e",-85.5245037304235,-11.5381808398222,2.72535268483212,0.116303401209883,1.95856145233718,1.79753999563582,0.136010181814708,0.270190435194551,0.65478874527282,-0.820764122262302,-0.494239597849601,0.994339664520308,0.823121865529813
"e",-65.2009180115335,-0.610396118631626,-5.931005439581,-1.8674537164775,-2.69819059426496,-2.71480443904252,-2.74190956131707,-1.09459786265224,-0.111154496714779,-0.248752669223849,-0.547956420853095,-0.440451153981073,-1.04437563750411
"e",-57.8505391396608,-5.61164566822985,-3.50157532199232,-1.01702043132941,0.876566657739574,-3.61678056446224,-5.45524976833995,-4.71045800473831,-2.9436141594105,2.57202313883696,-0.422804012410878,0.435682103705552,1.47439307188097
"e",-79.8318514714354,-6.88951031091963,0.737390664042075,1.25128249138795,0.823838003112097,-0.489250777197375,-3.43743955018267,-1.27562540133781,-0.922701964653829,-0.5275654235948,-1.33955390328263,-0.83801063128692,0.600889707654365
"e",-89.7253965076951,-8.38135897394454,-1.70761515376782,-0.0511285265019808,0.600013340574421,-0.566032057045777,0.249279426078952,-0.637443593588247,-1.7076897310042,-1.35079324875192,-1.78333409473427,-1.58327908349107,-0.51368355495102
"e",-73.7119815202928,-4.56258967757109,-3.38809636922735,3.62180853645385,-1.78710060268108,-6.87224756540766,-3.23322421370432,-5.01220007656245,-3.02562718148041,-2.9951807773196,-0.37674103244296,2.02533174431721,-0.17252645578958
"e",-76.3717193697126,-6.44870302486153,0.359884997524034,-2.4242451312935,0.805574018079145,0.153691580623055,-0.158683716502704,-1.65347121485528,0.226963096173231,1.00172550415406,0.557037361929295,0.788856032760444,-2.47031391335173
"e",-77.6712671737456,-6.44225436111551,-1.09129123766326,0.095237204961645,1.48171131271334,-1.19864392181553,-3.35138451254871,-2.33052836918734,-0.414580092911872,-0.735915912261746,-1.57775723757908,-0.467207065623178,0.857648370182077
"e",-87.534805724196,-1.08770202272529,-3.2084882263931,0.404078602753447,-0.13191846298908,-1.69965591546026,-6.48764734602263,0.806725962500276,-0.24869106988925,2.11350771431752,-2.03800446926566,1.62662602275562,-0.23072370324209
"e",-62.6002570689213,3.24290656173812,-6.10784732589176,-3.8976080289634,-1.36985631821925,-0.282838285838382,-3.53274721283436,-3.48270983064595,0.850712820192146,2.71204499066458,-1.46953401962518,-0.888285189915264,-2.06314065344548
"e",-66.0771759960721,0.0224901839392852,-7.03154875687794,-0.260333890917475,-0.832010883391128,-7.59649733763233,-5.28415298300931,-4.3513183767096,1.40669895986526,0.107511697385104,-1.94556444010815,0.160363957314976,-0.0926836223378773
"e",-75.3683381620176,-5.24688016466105,-0.221400476363684,0.214805705504506,1.3765216516595,-2.90074933236122,-2.44282005193779,-0.674055124749844,-1.59597374770463,-0.0889923966095103,0.753890617670655,-0.31269561735588,-2.27214839445223
"e",-72.3522699183598,0.462683282833892,-4.04405580633538,0.826821359263309,0.732831431977269,-4.13665662993564,-3.24492428750483,-4.33603154185713,-1.88932183020196,0.980520197610906,-0.576006810736688,0.5785663464469,0.824507583341069
"e",-82.9381374307244,-6.65960168615316,0.637530948445829,1.84084286397689,1.50212103069264,-2.01937345680719,-0.638581414269178,1.17828032382843,0.266140413257644,-0.668623836613858,-0.390603215499627,1.39808394224569,0.0935142961434083
"e",-61.1606809671342,-10.9898056177279,-0.318412301133434,-2.15957270227408,-0.622678269508093,-4.35804528767501,-3.24159092967297,-0.164760842694645,0.604037454404017,1.04753946304305,0.893626770040596,1.78183578380491,0.779181259125185
"e",-71.4945827670373,1.34677486981394,-3.78532934030721,-0.255872302010009,0.509214057536707,-1.28950012358625,-2.33524443903815,-4.48448244034158,-3.10633508273146,1.55099263569369,-0.347544967677228,0.394844560553755,0.622224065308867
"e",-84.6378085747916,0.375118373440801,0.373264587227323,2.69764610901123,-1.90194991221189,-6.97098966394372,-3.20318758867909,-2.21143557402949,-0.942859840921759,0.396007437746566,-0.175233366144937,0.285956741401447,0.21338812188925
"e",-82.9883834207704,0.73476473497743,-0.568550830856871,1.79068450605436,0.171658071873393,-4.24628288601546,-0.673675841006696,-1.41878847317334,-5.1309267040937,-0.118553103106632,2.58566573497134,-1.06119389189901,-0.584128470961925
"e",-57.3523179508871,-5.26289484422261,-6.77914153014059,-0.587070985791397,-4.1538500469288,-1.1520491314551,-2.47275815259361,-3.43398578064699,-1.27674422180772,-0.42600090228927,-0.298059238713521,0.72696059079651,-1.02741521361262
"e",-79.2666759311021,0.586440766204181,-1.6463055600698,5.4002429065338,1.39203839686658,-3.33825954706444,-3.03358036372736,-2.87405606871708,-1.60722410315563,1.94258549386417,0.411479327963624,0.263387293596223,2.70162293785357
"e",-81.8863668485761,1.90231637847532,-11.5516580587862,2.68380958041125,0.0454455085316273,-3.79101937243287,-5.36501482060257,-1.7772388698588,-4.57038778345742,3.06336295068702,-0.804942146676408,0.48716972257298,0.0790926736685316
"e",-58.1310740427121,-7.64462802922501,-2.34825403910723,0.187638319375077,1.0448424827753,-5.53351678411999,-3.97013661503746,1.72259444702381,-0.880968285313833,-1.29792923517568,-1.6894810254931,-0.260082923092423,0.00330444847638194
"e",-57.9853265028406,-4.07164524735095,-3.90048848157036,-0.6736059814371,-2.91691427326376,-2.1798432739923,-3.45239802630729,-1.9158750145341,-2.2479694787857,0.378823547605122,2.27080635937406,2.24215976044471,-0.351752134315336
"e",-94.9011995142471,-6.67967343945683,0.56996667051826,-0.049496470112354,0.675055657029569,-0.457812032970489,-0.368634205001978,-1.56584399336975,-0.86021763301526,-0.0764023627429562,0.708999233907369,0.611004209413169,-0.253710323937771
"e",-68.7758474300309,-2.28177045413071,-5.99410035672879,0.395351994561185,0.675077555355241,-4.63143114978707,-3.16310379387287,-0.277075180440872,-0.8807905956881,0.480576911217822,-0.0831971936486358,-0.819798331081969,0.901162843310881
"e",-68.6116002903565,0.626551827329645,-5.13418268900847,-2.74189901476973,-0.92516379374036,-1.99270064517582,-1.57874658870019,-2.39237017339642,-1.55741250829099,0.934959145068372,0.712980457122395,-1.0937512550971,0.051945962197929
"e",-83.6363258744926,0.589206199279197,-2.85870717517399,1.86051263421681,2.29245435979051,-4.87300699878825,-5.78568673304131,-1.97385098972441,0.037019092246973,-0.497862829583097,-0.848152716438785,-0.121976371317637,0.806672799869882
"e",-91.4418203580294,-1.99799407136013,-0.0542301574374152,1.34295509128195,0.428384468044609,-2.06504642368203,-2.86890516931416,-1.79391100621986,-0.746448994393898,-0.499481933425538,-0.46506856988178,0.18271434208996,0.429505793670649
"e",-73.7103739991927,1.48549780088623,1.00467843573157,4.25803216692986,-1.81475841165596,-1.57338182992642,-3.70461675176962,-2.88229806996898,-4.12254731770757,2.80935664053392,-5.18496482978787,1.3281668325913,0.0332044101259723
"e",-68.6846344009246,-0.594155738130895,-3.72683601870084,2.45373011146037,0.268344804375244,-6.44845938804289,-7.00240785751512,-0.738940937163937,0.914523557757417,-1.74495160226589,0.282578863949328,0.86874481250057,-0.262930190511546
"e",-72.0438711129167,-1.88670772450199,-1.85376564636465,2.71800688968983,-0.317972592661569,-7.00530492730134,-5.29119425515113,-1.24004521421338,-0.95638094707897,-1.39102392332505,-1.04235531470267,-0.483152480038091,-0.261711365218458
"e",-78.7336122166493,-4.114912463691,2.41429531082775,2.31732584654622,-1.98326583108017,0.571388756156696,-5.90619150629187,-0.185883484217323,-1.70301869870289,0.501082470833505,-3.59761791092979,0.599982926067353,-2.2096836220543
"e",-69.7418757076859,-2.01869681430591,0.761794587963264,4.51308843073086,0.253220944383437,-2.622680752387,-8.50197429047205,-1.45342546079119,-3.05670769612536,1.43684767113246,-5.35171344037182,1.49935367466646,-1.73456684476384
"e",-81.7145205810409,3.34011678395168,-10.5897336663654,2.3668613939185,-0.269497801054618,-2.88716820442405,-7.37039947778433,-0.464357630835638,-4.35889697344935,1.0900008631861,1.07814102109277,-0.0809436559537587,0.223153097280938
"e",-71.9171687962148,1.52739043379431,-8.32652575600287,0.447792111814508,-1.6202612115626,-3.55831530433561,-4.82395518293874,-0.223210888023003,-5.33402740152026,1.2192856116531,1.63627859463926,1.08742460161333,-3.14780017587038
"e",-67.7465381941223,-5.6301979521586,-3.2701073281571,-1.45459480488505,-2.76413389626837,-3.14755844735843,-4.06107078869619,-2.736678910524,-2.01016670296774,2.64279104575894,0.32186633782512,0.450059406614095,1.72159829315819
"e",-71.265714654428,1.22793580881747,0.38923453003654,-2.70341739932327,-1.45961619719353,-3.18439108584323,-3.08289853365607,-1.68908288385759,-2.79183450427556,0.768296604066939,-1.91869634844413,1.36645775626953,-0.770570528867243
"e",-62.1028490243329,2.72259905409133,-0.713026549416683,-2.90997942220853,-1.29795561815414,-2.99299772392203,-3.22244258270971,-0.570278612388107,-0.802555879466515,0.890594276683573,1.27379137696849,-0.333231717777361,-1.78403368060151
"e",-86.8711683410099,-0.322325157134451,-3.79486521461759,-0.400922498302899,1.91945530112636,-3.14606603803098,-4.5958275618638,-1.28123526255682,1.20912401155472,1.09313257461411,0.690982846359359,-0.18281158859612,-0.166492551498961
"e",-58.9995529729893,-6.68237445708202,-3.06187009417913,4.35813949976687,2.02664442559691,-5.38264704813492,-2.83914801324981,-3.39719415749234,1.30249903237768,-1.30613977019781,-3.12393911008909,2.14052540425567,0.768016631589518
"e",-91.1405867002214,2.07360519953484,0.197905587190499,5.29091258850707,3.76284801672084,-4.49419616019042,-7.02291365135039,0.683989540288987,-2.89763694771697,-1.52011681722214,-1.39847292774144,1.60014447294563,-0.39887741190974
"e",-57.7032340367805,-0.933618522546486,-3.86441956630621,-1.88413425233255,-0.0382569712703029,-3.01059007492883,-5.03349935222189,-4.64315599621965,-1.64405905672912,1.83994191439429,-0.676672081624299,-0.257070245622969,0.200919483789302
"e",-69.6429077432056,-6.31151915509106,-0.421005407675758,-3.88832450804726,-0.133597096591413,-3.29029617788716,-5.01196007501752,-1.48468163338551,0.741072699531265,0.0669110319488021,-1.2079391181214,0.087262736500355,0.25932915734181
"e",-84.8657949957824,-0.537678062548463,-2.1444581794622,0.283379331960342,0.0224078110271425,-3.14167603928285,-4.85084975466158,-3.07808292431265,-0.664779646550099,0.408067067468625,0.390665864612124,-0.0311759447402758,-0.20276390130654
"e",-77.2631949590081,-2.69230097920376,1.93348878994325,2.03468237147103,-1.52705392069082,-5.01951644919219,-3.70160194610921,-1.32358336390776,-1.08385305539981,-0.438643593413977,0.557160552812756,0.195141319337835,-0.037535117486803
"e",-63.1519530906752,-2.28557276586625,-3.13077815025178,4.14128750991321,1.76966874992542,-0.0463472846780165,-6.52170403264571,-2.26608978201524,-2.81403465955698,1.33363345336014,-2.1752614847728,0.326537809531181,0.102388470502558
"e",-83.9898970693691,-7.94078317245409,0.984666701354218,-1.38628748209488,-0.715124247550403,-2.79766850753499,-2.43690059404037,-1.8698069449928,-1.2067250034099,-0.298140077178745,-0.80167186584354,0.491238701439949,-0.502661498912683
"e",-80.4010740159458,-7.87621612925577,-3.88107433095985,4.69836459249642,-3.59137359516068,-7.30267091771163,0.0302357735582319,-2.8557929685653,-4.03930967056294,-0.430696116456185,-0.908660355300543,-0.173786787195924,-0.94480754913693
"e",-75.5535578713993,-6.6380076876028,-3.80382136515804,0.305836986951825,-1.2416687317671,-4.5712187394523,-5.58791371771127,-2.77355126684774,-2.21133111927713,-0.525180093869586,-1.38930948101266,-0.646165275453889,-1.50021047840407
"e",-69.6174379626937,-4.63302263906505,-12.0026661431303,3.1602543723373,-4.5157928767428,-5.02781040568093,-5.55011333115758,-0.190467781235926,-3.46059038078843,1.0588892986144,0.747564612512925,3.7161320754818,3.12963211603719
"e",-73.6400069039544,-1.95571503596799,-1.32284607634198,-1.68166037819158,1.04260503787596,-1.93684244908858,-3.35133386092398,-2.12241797691956,-3.04310144016717,-1.35702562684612,-0.946306236775484,-0.241357722757191,-1.16902684834657
"e",-72.0738830425897,-9.71097022174767,0.687085462871367,0.956679005761034,-1.38440499578366,-3.17894644677246,-3.49786536491405,-1.92314044267901,-0.6495901345919,-0.392477273057482,-0.933914365002029,-0.417516087705989,-0.414123926626258
"e",-70.7785792954678,0.178232446853449,-1.13877827838457,4.47204570406609,1.11871454412096,0.399727085172383,-3.50712102098726,-1.3570574265957,-2.81144023835605,-0.861128318869153,-2.67740609964795,2.66850807832084,-0.549148115166568
"e",-74.2334609914426,-0.981417414115135,-3.6725271730139,1.52055731950385,2.58240520990235,-4.4218366108199,-4.82639578225169,-3.61468757758038,-1.78792540603967,0.269463379816256,-0.977097810075163,-1.4893303760668,-0.258730334631324
"e",-77.9097625835645,-1.11384974900656,-4.42966334457627,0.86145518962625,-3.31256598634759,-3.99127327542502,-1.86484432501702,1.50126807180114,2.59578237188737,1.40065902086389,-0.746145883669412,0.751504578491777,-0.424379960512839
"e",-65.7886193163175,-7.33118949014804,-7.3428588770825,-3.21508987965931,-2.11753541879506,-2.79878870369032,-2.38742394423746,-2.01972189976439,-0.359678709348872,0.136605261997332,-1.89692748467603,-0.753515874289896,-1.38210332161236
"e",-84.276558801427,-3.28906962658238,2.00928663047765,3.97180173902094,0.410232807089522,-1.27554156544166,-3.97710985015422,-2.08600898717303,-0.244520262618622,0.0896477735592732,-1.46163379125418,1.6116737604911,-0.419527394891596
"e",-67.1753806524338,1.3909044492496,-14.7739633188567,3.49542503931124,-0.0546092374149553,-4.6240097206822,-6.08736654838375,0.785985604734456,-0.745577969998599,-0.430220160348999,-1.25974465831838,0.865916082752593,0.229054350328142
"e",-86.9609394565106,5.46907570093019,-4.20682013279548,1.10495302253199,-1.96329209101202,-5.68880343541579,-4.91788229979807,0.611196388171005,-1.30038827070306,1.19673349544763,-1.66758008819229,0.795530039514887,-1.16838006005372
"e",-70.2615814725696,-2.09857881439485,-6.84931915748326,-0.0726075850501202,0.794589271740274,-2.88853811197436,-3.61587989960775,-0.314874942472808,-1.72322412550575,1.12428171299891,1.21428739152971,-0.708958089953898,0.299263816604587
"e",-84.1772303620326,-3.89752890669047,-6.1489702869268,-7.06581311616339,0.796561369583395,-1.21821478874467,-4.91910993693937,-5.62212660497809,-0.421292113525769,1.462186155631,-0.72637239090159,-1.70713082459542,-0.378730219567763
"e",-76.7283130029966,-3.41235082362977,-4.25824045585615,0.94370744408564,-1.08582293671014,-1.97971020988095,-4.09181910955701,-2.16021725123345,-2.30567362815568,-1.46911413386438,-0.867907994263848,0.139630596848424,0.954081188982722
"e",-79.6273410889241,-5.23930298246423,0.689122599778881,0.412594425701257,-0.936942591455793,-1.07684317132147,-0.840893754578378,-0.706465003390646,-0.0716641261693582,-0.470586931599122,-0.624394853603011,-0.0943243302044959,-0.225037976606819
"e",-82.4264711712471,1.41457668804723,-2.26828665799781,-0.618628101693747,-1.66800478605651,-6.23030655578743,-2.86183078957432,-0.49530479217436,0.823302698287659,0.112548194209063,-0.758078387013804,-2.76454800513625,-2.32681513629643
"e",-59.685547508582,-8.80024114299123,-2.25524488205725,-3.36548247309598,-3.7741590894254,-3.03171059386558,-4.3600278973876,-0.463574887782946,0.357556767171705,-1.84203356974044,-0.448582897641037,1.4701559470597,1.04466347385745
"e",-74.6663812833918,1.74877402484136,-4.25263793444943,2.5846114145817,-2.60517422362706,-1.09356864903197,-4.48570631679762,-0.871212293922753,-3.70256904896071,0.213563707443517,-0.588715874858729,0.459181718608162,-2.43877775646229
"e",-82.7171188431295,0.223826078081959,2.95200874952517,1.86481022700109,1.56259784079498,-0.0528656432386031,-4.12137405437486,-1.94139324144502,-1.59403770904461,-4.95404869123774,-2.9336899620069,-0.429987735195465,-0.639758866933415
"e",-79.6850009751653,2.89790978947111,-2.64490062486025,4.06429518872075,-1.54033973472302,-1.06340703327679,-4.58843865903744,-2.63322747043033,-2.6691122457899,1.5762831056437,-1.54635544318133,3.15751836695778,-0.824699611208328
"e",-78.38018057436,-1.72264517774664,-0.405473834520303,0.299200780943368,0.78792256137941,-2.39072919149731,-2.23384983621396,-2.4138337353248,-0.335307214476019,0.173001188452575,-0.296152472852739,-0.448700514910595,-0.618155691629479
"e",-89.7540865720018,-0.540411452640103,-2.64399341469668,1.12284904553368,-4.51250469904503,0.0437171416932937,-5.86617737656743,-0.21596686819205,-0.836214056494497,1.4649229194385,-2.27054374823688,1.19251310390651,-1.82160609696279
"e",-72.5691972396113,-2.44748958611368,2.14189215959315,-0.680421407098658,-1.38646152929856,-1.55085997618018,-4.11243585606648,-4.42531637766241,-1.78210388977537,0.715923950197113,1.14095585519551,1.6813547248727,0.0445924706253122
"e",-86.0390661391227,4.44418039384863,-5.12072600705599,-0.659951641189518,2.84700434485742,-0.953341989740888,-3.940251635779,1.87220722079258,-2.43050437954839,0.366144380950382,0.0985015323487046,-0.0818481054906584,-2.05450947766531
"e",-93.1173743546638,1.84257431243227,-3.0202821177613,4.05331755648352,-1.3057141042683,-3.19759660723716,-3.48858433870275,-0.31315116709032,-2.5581572162869,2.57047302448812,-2.39868706278321,-0.0757834029708484,-0.410779696265152
"e",-78.460323615474,-3.03443829509303,-1.05745641377115,0.400105840204175,0.450183789323438,-1.40853446220806,-2.57522666529844,-2.76031319937506,-0.724421038296454,1.000405831233,-0.230315570157292,-1.29482261492956,-0.737950392345615
"e",-79.2596984071886,-3.14156920907796,1.73252834165199,-0.137644841559545,-2.11867077868124,-2.24649575848656,-2.72182129423729,-2.18346399679254,-1.77155229372611,-1.11476509803552,0.107490198693464,-0.516971723973537,0.171573497170115
"e",-92.4141813770994,4.48134468184652,-7.96397850051124,1.27363233718207,-0.901113407363832,-0.967595838289047,-4.1693937435391,-1.19610454630393,-2.99126570220645,2.83088291131927,-0.878982621576706,-0.590942716259256,-0.805639052529225
"e",-93.8234668155232,-0.513650828645839,-0.101393226841278,2.29330461243264,-2.31308534196564,-0.0212271200194084,-2.44191357126794,-2.06868434657995,-2.43444780526233,-0.318431782689566,0.0206321778657692,1.22655679820212,-0.246690407272499
"e",-49.5834848260763,-5.66775121586944,-7.06534532141024,-3.95522133471111,-4.28947171741685,-1.46152636974641,-2.49374340384904,-0.28111294203735,-1.2517793614247,1.28724258133649,-0.2092343748179,0.213731389922857,-0.0541589413704082
"e",-71.5238770491906,-2.19857872219874,-0.984730842853419,0.21848475992154,-2.8043787639757,-5.33287025471221,-5.6226096280474,0.178985886596161,-0.667602162236352,-0.743575184497008,-0.272419474405677,-1.08493347960086,-0.232722438835913
"e",-85.2128793326516,-1.17407091076089,-9.80875702606015,3.41620359292417,3.16198390878301,-2.90329891500648,-3.92401105386296,1.21148484103862,-0.0177295904739853,2.15706094017234,-2.09219349090891,0.760713662197942,0.580755028684897
"e",-79.6271505796025,-4.67641607298263,-2.47154073203313,1.36621836040542,-2.34182607495413,-2.4689480475397,-4.61111596424546,-1.42009827889282,-2.10660603931802,-0.949218529654454,-1.71319871597023,-0.876761251655798,-0.272245006440852
"e",-59.9985207471498,-9.83567977007033,-1.10018734157601,-1.11846312816459,1.23747637507091,-2.22370171666189,-2.03181715127252,0.153750585918011,-0.734142565219239,0.724300918240343,-0.238123559741298,-0.119682321360326,0.0347895993304065
"e",-67.8948042956359,1.04327922092368,-9.11979201240537,2.77410615885065,-3.52100610961192,-2.74256262594063,-6.27552595488649,-1.68906068915364,-2.23460152938128,1.06296821824236,-1.71671516081216,-0.104891997886663,-1.65103866733584
"e",-79.8853828979675,-8.27118370502288,-4.0769586730596,-0.652327824767292,-4.42864166593687,-6.19213035183846,0.0154251047525539,-0.925823099652517,-0.271866694613925,-2.06314645482215,-1.18635400241014,-0.684100229318546,-2.12905797446242
"e",-87.5113450471567,-9.36878051284193,1.08258569625034,0.075335954850086,2.02383079162263,-0.393576986236122,0.00413857828817695,-1.00732767595958,0.575367119840841,0.949777925808834,-0.121139023941351,-0.638258049075076,-0.368769985602668
"e",-72.1847667592914,0.387437228252132,-2.84096595892169,0.916780095850577,-0.0590273207233696,-4.19449006094013,-6.12410034235688,-4.21329474443326,-1.70469720377586,0.698494254491372,-1.36877072940185,-2.05230377302824,1.58083007886367
"e",-88.0597882336382,5.43330475494889,4.00811568156565,-2.84289985822824,-3.51547300301254,-3.84835740807171,-0.169200559672772,-0.0522476820078868,-3.36072188299691,-1.8109924749126,-1.35579355699854,1.35540143219571,1.97304539457255
"e",-75.4144742704119,-8.71021102430864,-6.26411024049676,6.41429311972216,1.24802593453773,-2.80890594665481,-6.25085292031219,-3.6759898930893,-1.08136974091267,-0.0253126407554535,-2.91986001736179,1.7198787822697,1.25728327634591
"e",-84.550028949053,-2.36695119593849,-1.464027386694,-1.21193679864307,-0.0477932575180784,-1.91016558368808,-3.00884845619646,-1.48812775879368,-0.11291199517865,-1.18961497930724,-0.862800418585589,0.0630387255324939,-0.350424879847819
"e",-76.4292678621586,-10.3918894778998,0.520519249659996,-0.00205008126848538,0.861567052882049,-2.78413339710971,-1.15662163279994,-0.738467344599798,-1.33937690969402,-0.34015123425302,0.285723611237528,-1.43416208548411,-0.082334076494918
"e",-61.4040995911879,-4.78478006840966,-6.10705605661731,1.34414572768522,-2.95169755302368,-2.44052665497926,-3.63911362238113,-1.06677961733202,-0.130031614988835,-0.54546087778791,0.0980630455716711,-0.267830003595062,-0.275428193950262
"e",-70.2024359072042,-10.1681028278325,-5.94340912312109,-2.11421367161262,0.867764485469847,-5.92483647658067,-4.32065215916037,-3.36279610028612,-1.67591388053939,-1.85899924937344,-1.89045707474763,0.0408241365947987,0.205941196325374
"e",-79.4516932460223,-0.547587066996073,-11.2953534384,1.53456701852817,0.764301200516151,-3.00618453844447,-6.38470930143581,2.28081126233863,-3.10843738557549,1.96991695882053,-0.718638851961786,-0.0898229832103139,-1.22377063005727
"e",-74.2337461118715,-0.0223033127519117,-0.946501067301979,-1.82227550743605,-2.91443265183137,-2.89858669891628,-2.56755162701806,-4.57938834975437,-2.1833811738172,0.172395839982771,-0.71998142080158,-0.0388831259270284,0.278685951391049
"e",-72.8501682446431,-0.950820941526281,4.4482282659527,0.414048740169201,0.706964940282309,-3.50064822992616,-6.83024296440753,-2.94659065223616,0.057222617202882,-4.3976119626731,-2.06310848933628,-1.34608431802891,-0.340026082852039
"e",-71.4739760749565,-2.45358567831965,1.37900152946245,-4.10776126312475,-5.10596458784973,-3.18672979654062,-5.34690668513916,-1.46821999240786,-2.3170252818262,0.194435831148661,2.6516303233288,-2.5497725614344,-1.06310857527542
"e",-81.2701181899134,-4.64050968772897,-2.34498852910613,0.0818461508981874,1.15636551474974,-2.30456305102254,-2.90858377463454,-2.31456024756673,-0.355352094298513,0.199637547700144,-0.95071593809935,-0.695578797300778,-0.244341530225368
"e",-71.4241973473805,1.03499831206166,-8.99316647180918,-0.256964431065505,-0.12826276086822,-2.07333982514246,-5.63138915672695,-2.00962379983361,-3.72827232901753,2.58204702117691,1.1746464073286,1.00407289655684,-1.1625663218369
"e",-81.1951697476846,4.21090426536203,-5.21018087094104,1.56436209878365,1.36303356211506,-4.68065118316781,-6.57464780003457,-2.07173064451779,-0.780248497737596,-0.216251103750866,-1.41891970357312,-1.94731005803653,0.0740841218644466
"e",-86.2125924466704,-0.336588246239698,3.90627147841578,1.93615703676982,0.456301866193412,-3.91807871763427,-5.63795208598981,-4.64999046360516,-2.00426911267946,-0.115814346374577,-1.81300771382198,-1.35588193552522,1.21547924638228
"e",-78.3564540240226,2.80776058742355,1.20431694946075,3.41874781692464,-2.53277745954629,-4.70212364814524,-6.19517775652367,-0.341999676423904,-2.70599580254217,2.20608479339175,-4.84180182088903,1.05895587400801,0.719821994964521
"e",-83.2290656626364,1.53243116584388,0.383010698594298,3.14756479185304,-0.373323771076281,-4.99246509702788,-3.10858300512799,-1.89707673327918,-0.477992410347022,-0.542023567364583,-2.59159699170025,1.5627189306932,1.60564151256054
"e",-63.849278563467,-3.91036021237375,-3.1379900282265,3.36800683690709,1.20674733012735,-4.60927051319355,-4.14175967375965,-1.40143342262714,-1.95763132116006,-1.38440479916239,-1.86306907519658,-0.70431517559176,1.45884748164368
"e",-64.4927339560553,-6.19036968536878,-6.02231845392626,-0.0536762658129311,-4.01873281227971,-7.64792210766085,-3.24442636181972,-1.70194145772952,-1.03420686015089,-0.733059426423226,-0.84216223323887,1.19106061308823,-0.949319651321214
"e",-70.5017016825082,-3.33285524488832,-1.31549516710753,2.64138099138154,2.7552304234294,-3.83026653545503,-6.11735187290828,-3.1671107866066,-1.24080316421525,0.67208162243375,-1.56471832859576,-0.387305543062032,0.0494562578353518
"e",-59.8590492680739,2.40758917095059,-6.52156887438524,-4.85502713811627,-3.7077968736897,-0.761427448617048,-6.00127726269252,-5.66015025505537,-0.416540586111823,2.25915954387831,-1.49140407620455,-0.28314350927174,0.836748351979685
"e",-72.4658632232384,-9.9300838286777,-3.43482072729422,0.60314053963895,-1.20230278407988,-5.40427606957756,-4.81744312397579,-2.58609472665999,-1.28262746236548,-1.16757050751555,-2.16456419191498,0.779602082124212,1.10340862075654
"e",-89.2125550066757,2.07299105256613,-8.48549937107368,4.08049497858061,0.629665037234751,-3.81455627205462,-6.4156493584771,-1.52866278224279,-3.33947707248949,2.97883246909973,-0.609004068689416,0.478185804540556,0.549263055256263
"e",-81.1498485432649,-3.40892808053315,-6.02418852272476,4.16132927247232,-1.34617470982905,-2.61362266503596,-4.08096544014258,-2.32197598058688,0.794199316388272,2.2714990120151,-0.973237378699417,0.0265054052352105,-1.88821000156232
"e",-87.0608854150875,-4.9553340136998,1.83949615681711,1.4271480731554,4.5126923090405,-0.54018418404767,-3.40876119293013,-2.36410222709706,-1.47396050612481,-1.18121626138918,-1.18361186374092,-0.324041656922361,0.378843416141572
"e",-79.4238277539529,0.0747359560199981,-2.60891816879584,1.17394032117925,-1.30199604283786,-2.60934536182762,-4.23239254436836,-2.7194267088744,-1.8886425122638,0.897875569899831,-1.35230801546901,-1.4969312423884,0.927065748150725
"e",-81.5318050428296,-4.54655141713041,1.6183159785575,-0.0642532392101741,-0.737439183775457,-2.0596826016393,-2.95925600062236,-2.26142173385329,-1.18228607415304,0.113074442151656,0.745328789071476,-0.422997520863431,-0.177516154224044
"e",-85.5792513112876,3.11143562473703,-6.39552960390278,0.169849122226821,-4.21449025921353,-2.77141576890406,-5.16783323843752,-0.887930053467139,-4.07626499433521,1.4883511186839,-0.996593093145258,0.465511869711347,-0.0702025742541353
"e",-50.7314740412411,2.26476659527914,-2.33022793672823,-3.28944006488145,-0.027604881182441,-0.681508635444086,-3.4747465544485,-5.32211315115624,-1.60431629998879,0.578703630663617,1.27434386036437,0.0855422712678414,-0.247049087190806
